id,legacy_id,username,full_name,avatar,bio,headline,role,location,github,linkedin,website,availability,interests,xp,level,streak_days,last_active,is_verified,onboarding_completed,is_active,is_staff,is_superuser,created_at,updated_at
7f0221a7-4703-52e7-8b26-fa2cd7303c90,\N,rizky.pratama.demo,Rizky Pratama,,"Year 3, software engineering. I want to get better at reliable offline sync. Happy to help with a small productivity project; still balancing it with classes. Outside coursework: badminton. Fictional demo profile.",Software Engineering · Year 3,builder,"Yogyakarta, Indonesia",,,,focused_learning,"[""Productivity"",""badminton"",""reliable offline sync""]",275,3,0,2026-09-17,false,true,true,false,false,2026-06-15T04:30:00+00:00,2026-09-19T10:30:00+00:00
96373821-4bf4-53b8-bd24-bb64bbb3b84e,\N,nabila.putri.demo,Nabila Putri,,"Studying mobile computing in Surabaya (year 4). Currently practising screen-reader support on Android. I like projects with a clear, small first version. Usually around for language exchange on weekends. Fictional demo profile.",Mobile developer in training,learner,"Surabaya, Indonesia",,,,open_to_collaboration,"[""Mobile"",""language exchange"",""screen-reader support on Android""]",255,3,0,2026-09-13,false,true,true,false,false,2026-06-15T05:30:00+00:00,2026-09-19T10:30:00+00:00
45cee65b-db52-5dff-b09d-0ee1ac2be20f,\N,bagas.saputra.demo,Bagas Saputra,,"Digital Media, year 3. Looking for people to work through writing navigation labels people understand with. My next project should involve community. Also into badminton. Fictional demo profile.",Learning Figma through small projects,builder,"Bandung, Indonesia",,,,open_to_collaboration,"[""Community"",""badminton"",""writing navigation labels people understand""]",600,4,0,2026-09-12,false,true,true,false,false,2026-06-01T23:30:00+00:00,2026-09-19T10:30:00+00:00
95927b04-f214-5c26-878d-fb55176e41bc,\N,intan.permata.demo,Intan Permata,,Most of my work so far is coursework in data science. This year (3) I am spending more time on checking a model against a simple baseline. Can contribute as a data analyst. Language exchange keeps me away from the laptop. Fictional demo profile.,Data Science student · Research,builder,"Yogyakarta, Indonesia",,,,focused_learning,"[""Research"",""language exchange"",""checking a model against a simple baseline""]",1555,6,0,2026-09-17,false,true,true,false,false,2026-06-07T06:30:00+00:00,2026-09-19T10:30:00+00:00
6467241a-6abd-5888-8e87-40e0e86cbc55,\N,pimchanok.suksai.demo,Pimchanok Suksai,,"Learning by making small things. Year 1 of information systems, with an interest in fintech. Next up: migrations that keep old records usable. I can usually find a few hours between classes and weekend walks. Fictional demo profile.",Information Systems · Year 1,learner,"Bangkok, Thailand",,,,open_to_collaboration,"[""FinTech"",""weekend walks"",""migrations that keep old records usable""]",80,2,0,2026-09-11,false,true,true,false,false,2026-05-26T02:30:00+00:00,2026-09-19T10:30:00+00:00
19e81afb-74c1-5b4a-9af3-469f3b610235,\N,nattapong.chaiyaporn.demo,Nattapong Chaiyaporn,,"Based in Chiang Mai; environmental science, year 4. I enjoy the research and debugging parts of group work. Working on turning field notes into a usable map at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",GIS contributor in training,builder,"Chiang Mai, Thailand",,,,focused_learning,"[""Climate"",""student radio"",""turning field notes into a usable map""]",435,3,0,2026-09-07,false,true,true,false,false,2026-06-01T05:30:00+00:00,2026-09-19T10:30:00+00:00
d48cab4b-e48b-59ae-88d6-41d5d463569d,\N,siriporn.saelim.demo,Siriporn Saelim,,I am in year 3 of interaction design. Interested in social impact and weekend walks. Would like to practise testing prototypes with keyboard users with a team that is comfortable asking basic questions. Fictional demo profile.,Learning Figma through small projects,builder,"Bangkok, Thailand",,,,open_to_collaboration,"[""Social Impact"",""weekend walks"",""testing prototypes with keyboard users""]",1705,6,0,2026-09-14,false,true,true,false,false,2026-06-15T01:30:00+00:00,2026-09-19T10:30:00+00:00
7e6a1243-34f5-52e6-862f-e5f3b2ebe640,\N,kittiphat.wongchai.demo,Kittiphat Wongchai,,"Year 3, software engineering. I want to get better at reliable offline sync. Happy to help with a small productivity project; still balancing it with classes. Outside coursework: student radio. Fictional demo profile.",Software Engineering student · Productivity,learner,"Chiang Mai, Thailand",,,,focused_learning,"[""Productivity"",""student radio"",""reliable offline sync""]",610,4,1,2026-09-19,false,true,true,false,false,2026-06-03T05:30:00+00:00,2026-09-19T10:30:00+00:00
ab45f9eb-3fee-5ea5-bccb-faffc50f3e76,\N,ploypailin.thongdee.demo,Ploypailin Thongdee,,"Studying mobile computing in Bangkok (year 1). Currently practising screen-reader support on Android. I like projects with a clear, small first version. Usually around for weekend walks on weekends. Fictional demo profile.",Mobile Computing · Year 1,builder,"Bangkok, Thailand",,,,open_to_collaboration,"[""Mobile"",""weekend walks"",""screen-reader support on Android""]",220,3,0,2026-09-16,false,true,true,false,false,2026-05-30T18:30:00+00:00,2026-09-19T10:30:00+00:00
eb397f92-99ac-5f0f-8f81-3540865f0477,\N,nguyen.khanh.an.demo,Nguyễn Khánh An,,"Information Technology, year 3. Looking for people to work through API tests with. My next project should involve community. Also into short films. Fictional demo profile.",Backend developer in training,builder,"Hanoi, Vietnam",,,,focused_learning,"[""Community"",""short films"",""API tests""]",1555,6,3,2026-09-19,false,true,true,false,false,2026-05-26T05:30:00+00:00,2026-09-19T10:30:00+00:00
25797954-b022-582e-8349-e1e2c141368c,\N,tran.gia.huy.demo,Trần Gia Huy,,Most of my work so far is coursework in multimedia. This year (1) I am spending more time on making lightweight animations for the web. Can contribute as a motion designer. Sketching keeps me away from the laptop. Fictional demo profile.,Learning Blender through small projects,learner,"Da Nang, Vietnam",,,,open_to_collaboration,"[""Creative Technology"",""sketching"",""making lightweight animations for the web""]",750,4,0,2026-09-15,false,true,true,false,false,2026-05-27T00:30:00+00:00,2026-09-19T10:30:00+00:00
bb4b0d34-59a4-5948-a9be-a1aa6caece55,\N,le.thu.ha.demo,Lê Thu Hà,,"Learning by making small things. Year 4 of information systems, with an interest in fintech. Next up: migrations that keep old records usable. I can usually find a few hours between classes and short films. Fictional demo profile.",Information Systems student · FinTech,builder,"Ho Chi Minh City, Vietnam",,,,,"[""FinTech"",""short films"",""migrations that keep old records usable""]",1020,5,2,2026-09-18,false,true,true,false,false,2026-06-08T18:30:00+00:00,2026-09-19T10:30:00+00:00
33ba5d16-c38c-5bcf-9896-ea8ae81d6e7b,\N,pham.minh.anh.demo,Phạm Minh Anh,,"Based in Hanoi; environmental science, year 2. I enjoy the research and debugging parts of group work. Working on turning field notes into a usable map at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Environmental Science · Year 2,builder,"Hanoi, Vietnam",,,,open_to_collaboration,"[""Climate"",""sketching"",""turning field notes into a usable map""]",540,4,0,2026-09-15,false,true,true,false,false,2026-05-30T01:30:00+00:00,2026-09-19T10:30:00+00:00
f223e569-d735-5980-b77b-25d459e64a37,\N,vo.hoang.nam.demo,Võ Hoàng Nam,,I am in year 4 of interaction design. Interested in social impact and short films. Would like to practise testing prototypes with keyboard users with a team that is comfortable asking basic questions. Fictional demo profile.,Product designer in training,learner,"Da Nang, Vietnam",,,,open_to_collaboration,"[""Social Impact"",""short films"",""testing prototypes with keyboard users""]",1570,6,0,2026-08-28,false,true,true,false,false,2026-05-28T20:30:00+00:00,2026-09-19T10:30:00+00:00
dfe9e449-d177-56af-a679-d3e1c78c5c02,\N,bea.mendoza.demo,Bea Mendoza,,"Year 2, cybersecurity. I want to get better at threat modelling a small web app. Happy to help with a small cybersecurity project; still balancing it with classes. Outside coursework: board games. Fictional demo profile.",Learning Linux through small projects,builder,"Manila, Philippines",,,,focused_learning,"[""Cybersecurity"",""board games"",""threat modelling a small web app""]",785,4,1,2026-09-18,false,true,true,false,false,2026-05-27T01:30:00+00:00,2026-09-19T10:30:00+00:00
a5526e82-ef69-522b-b3ad-df818658bde0,\N,paolo.reyes.demo,Paolo Reyes,,"Studying public health in Cebu (year 3). Currently practising designing clearer information charts. I like projects with a clear, small first version. Usually around for cycling on weekends. Fictional demo profile.",Public Health student · HealthTech,builder,"Cebu, Philippines",,,,,"[""HealthTech"",""cycling"",""designing clearer information charts""]",670,4,2,2026-09-18,false,true,true,false,false,2026-06-11T20:30:00+00:00,2026-09-19T10:30:00+00:00
ae7ac442-d880-5cd8-bc30-8d21c5f7dc54,\N,isabel.santos.demo,Isabel Santos,,"Information Technology, year 4. Looking for people to work through API tests with. My next project should involve community. Also into board games. Fictional demo profile.",Information Technology · Year 4,mentor,"Davao, Philippines",,,,mentoring,"[""Community"",""board games"",""API tests""]",1090,5,1,2026-09-18,false,true,true,false,false,2026-05-29T00:30:00+00:00,2026-09-19T10:30:00+00:00
6690668c-e73d-51ff-9ca4-36bec9b8c175,\N,miguel.dela.cruz.demo,Miguel Dela Cruz,,Most of my work so far is coursework in multimedia. This year (3) I am spending more time on making lightweight animations for the web. Can contribute as a motion designer. Cycling keeps me away from the laptop. Fictional demo profile.,Motion designer in training,builder,"Manila, Philippines",,,,focused_learning,"[""Creative Technology"",""cycling"",""making lightweight animations for the web""]",1155,5,0,2026-09-01,false,true,true,false,false,2026-06-16T06:30:00+00:00,2026-09-19T10:30:00+00:00
f2561442-8439-5138-9a3b-8bcf96f16609,\N,andrea.villanueva.demo,Andrea Villanueva,,"Learning by making small things. Year 4 of information systems, with an interest in fintech. Next up: migrations that keep old records usable. I can usually find a few hours between classes and board games. Fictional demo profile.",Learning SQL through small projects,builder,"Cebu, Philippines",,,,open_to_collaboration,"[""FinTech"",""board games"",""migrations that keep old records usable""]",1075,5,0,2026-09-13,false,true,true,false,false,2026-06-07T00:30:00+00:00,2026-09-19T10:30:00+00:00
37b7aed3-d207-54f7-b4ec-0e05c50eaeb2,\N,ruby.fletcher.demo,Ruby Fletcher,,"Based in Brisbane; computer science, year 2. I enjoy the research and debugging parts of group work. Working on accessible forms at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Computer Science student · EdTech,learner,"Brisbane, Australia",,,,focused_learning,"[""EdTech"",""cooking"",""accessible forms""]",795,4,1,2026-09-19,false,true,true,false,false,2026-06-16T04:30:00+00:00,2026-09-19T10:30:00+00:00
1dd6da2f-292d-52b5-8e0e-a84885e81ba1,\N,oliver.tran.demo,Oliver Tran,,I am in year 3 of business administration. Interested in business and community gardens. Would like to practise measuring whether people return after a first visit with a team that is comfortable asking basic questions. Fictional demo profile.,Business Administration · Year 3,builder,"Melbourne, Australia",,,,,"[""Business"",""community gardens"",""measuring whether people return after a first visit""]",405,3,0,2026-09-10,false,true,true,false,false,2026-06-01T23:30:00+00:00,2026-09-19T10:30:00+00:00
f1fb49f6-8f16-5086-a3b3-1c5e169f9ad4,\N,aisha.rahman.demo,Aisha Rahman,,"Year 4, cybersecurity. I want to get better at threat modelling a small web app. Happy to help with a small cybersecurity project; still balancing it with classes. Outside coursework: cooking. Fictional demo profile.",Security reviewer in training,builder,"Adelaide, Australia",,,,open_to_collaboration,"[""Cybersecurity"",""cooking"",""threat modelling a small web app""]",345,3,0,2026-09-14,false,true,true,false,false,2026-06-02T23:30:00+00:00,2026-09-19T10:30:00+00:00
adfbbf3c-5175-5e0a-bf98-b8854f2081c2,\N,lachlan.bennett.demo,Lachlan Bennett,,"Studying public health in Brisbane (year 4). Currently practising designing clearer information charts. I like projects with a clear, small first version. Usually around for community gardens on weekends. Fictional demo profile.",Learning Excel through small projects,learner,"Brisbane, Australia",,,,open_to_collaboration,"[""HealthTech"",""community gardens"",""designing clearer information charts""]",175,2,0,2026-09-15,false,true,true,false,false,2026-05-28T00:30:00+00:00,2026-09-19T10:30:00+00:00
20b63262-d3e6-555a-95b2-84fc87694a19,\N,grace.nguyen.demo,Grace Nguyen,,"Information Technology, year 3. Looking for people to work through API tests with. My next project should involve community. Also into cooking. Fictional demo profile.",Information Technology student · Community,builder,"Melbourne, Australia",,,,,"[""Community"",""cooking"",""API tests""]",1890,7,3,2026-09-19,false,true,true,false,false,2026-06-06T06:30:00+00:00,2026-09-19T10:30:00+00:00
605985c4-d18d-54b0-829f-2a199ea5c81d,\N,maia.wilson.demo,Maia Wilson,,Most of my work so far is coursework in computer engineering. This year (2) I am spending more time on collecting reliable sensor readings. Can contribute as a hardware builder. Street photography keeps me away from the laptop. Fictional demo profile.,Computer Engineering · Year 2,builder,"Auckland, New Zealand",,,,focused_learning,"[""Climate"",""street photography"",""collecting reliable sensor readings""]",1010,5,0,2026-08-26,false,true,true,false,false,2026-06-08T04:30:00+00:00,2026-09-19T10:30:00+00:00
9355c2cf-38db-5118-9b77-3d5b5b3870df,\N,finn.taylor.demo,Finn Taylor,,"Learning by making small things. Year 4 of applied mathematics, with an interest in machine learning. Next up: explaining where a classifier gets things wrong. I can usually find a few hours between classes and music. Fictional demo profile.",ML contributor in training,learner,"Wellington, New Zealand",,,,open_to_collaboration,"[""Machine Learning"",""music"",""explaining where a classifier gets things wrong""]",1190,5,34,2026-09-19,false,true,true,false,false,2026-06-10T03:30:00+00:00,2026-09-19T10:30:00+00:00
fd96bbd1-5601-5c99-a1e2-04b09168b35e,\N,anika.patel.demo,Anika Patel,,"Based in Christchurch; computer science, year 2. I enjoy the research and debugging parts of group work. Working on accessible forms at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Learning React through small projects,builder,"Christchurch, New Zealand",,,,focused_learning,"[""EdTech"",""street photography"",""accessible forms""]",1025,5,0,2026-08-29,false,true,true,false,false,2026-06-04T21:30:00+00:00,2026-09-19T10:30:00+00:00
cb162f3d-006f-544e-bfa6-f9abb8a52026,\N,james.rangi.demo,James Rangi,,I am in year 1 of business administration. Interested in business and music. Would like to practise measuring whether people return after a first visit with a team that is comfortable asking basic questions. Fictional demo profile.,Business Administration student · Business,builder,"Auckland, New Zealand",,,,open_to_collaboration,"[""Business"",""music"",""measuring whether people return after a first visit""]",1825,7,1,2026-09-18,false,true,true,false,false,2026-06-07T04:30:00+00:00,2026-09-19T10:30:00+00:00
43a3bb15-e7a6-5c42-a198-3e0d7f080ba1,\N,sophie.chen.demo,Sophie Chen,,"Year 3, cybersecurity. I want to get better at threat modelling a small web app. Happy to help with a small cybersecurity project; still balancing it with classes. Outside coursework: street photography. Fictional demo profile.",Cybersecurity · Year 3,learner,"Wellington, New Zealand",,,,open_to_collaboration,"[""Cybersecurity"",""street photography"",""threat modelling a small web app""]",610,4,1,2026-09-18,false,true,true,false,false,2026-05-29T23:30:00+00:00,2026-09-19T10:30:00+00:00
7bdf8ad6-1318-5f74-9112-e2b655e215a2,\N,freya.collins.demo,Freya Collins,,"Studying digital media in Leeds (year 4). Currently practising writing navigation labels people understand. I like projects with a clear, small first version. Usually around for badminton on weekends. Fictional demo profile.",Content designer in training,builder,"Leeds, United Kingdom",,,,focused_learning,"[""Community"",""badminton"",""writing navigation labels people understand""]",1575,6,3,2026-09-19,false,true,true,false,false,2026-05-30T00:30:00+00:00,2026-09-19T10:30:00+00:00
368442e7-2dfe-5df4-9ab7-a468b984050a,\N,yusuf.mahmood.demo,Yusuf Mahmood,,"Data Science, year 3. Looking for people to work through checking a model against a simple baseline with. My next project should involve research. Also into language exchange. Fictional demo profile.",Learning Python through small projects,builder,"Bristol, United Kingdom",,,,open_to_collaboration,"[""Research"",""language exchange"",""checking a model against a simple baseline""]",540,4,1,2026-09-19,false,true,true,false,false,2026-06-07T06:30:00+00:00,2026-09-19T10:30:00+00:00
4c310820-12d3-5128-9a45-973db446b59e,\N,callum.fraser.demo,Callum Fraser,,Most of my work so far is coursework in computer engineering. This year (3) I am spending more time on collecting reliable sensor readings. Can contribute as a hardware builder. Badminton keeps me away from the laptop. Fictional demo profile.,Computer Engineering student · Climate,learner,"Glasgow, United Kingdom",,,,focused_learning,"[""Climate"",""badminton"",""collecting reliable sensor readings""]",1675,6,1,2026-09-18,false,true,true,false,false,2026-06-03T02:30:00+00:00,2026-09-19T10:30:00+00:00
651ce25b-8132-52d9-8f74-889f22c3bb5c,\N,evie.bennett.demo,Evie Bennett,,"Learning by making small things. Year 2 of applied mathematics, with an interest in machine learning. Next up: explaining where a classifier gets things wrong. I can usually find a few hours between classes and language exchange. Fictional demo profile.",Applied Mathematics · Year 2,builder,"Leeds, United Kingdom",,,,open_to_collaboration,"[""Machine Learning"",""language exchange"",""explaining where a classifier gets things wrong""]",655,4,1,2026-09-19,false,true,true,false,false,2026-05-23T04:30:00+00:00,2026-09-19T10:30:00+00:00
53f78f7e-e2df-586b-b483-5748c92d0f9f,\N,priyanka.shah.demo,Priyanka Shah,,"Based in Bristol; computer science, year 1. I enjoy the research and debugging parts of group work. Working on accessible forms at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Frontend developer in training,builder,"Bristol, United Kingdom",,,,open_to_collaboration,"[""EdTech"",""badminton"",""accessible forms""]",1485,6,0,2026-09-17,false,true,true,false,false,2026-06-05T04:30:00+00:00,2026-09-19T10:30:00+00:00
a60d0128-bffa-5d2d-9915-36693e6bc3ba,\N,niamh.byrne.demo,Niamh Byrne,,I am in year 1 of software engineering. Interested in productivity and student radio. Would like to practise reliable offline sync with a team that is comfortable asking basic questions. Fictional demo profile.,Learning TypeScript through small projects,learner,"Dublin, Ireland",,,,open_to_collaboration,"[""Productivity"",""student radio"",""reliable offline sync""]",1660,6,0,2026-09-11,false,true,true,false,false,2026-05-25T04:30:00+00:00,2026-09-19T10:30:00+00:00
458287c3-1628-5e26-8930-0d88ae11ce1a,\N,cian.walsh.demo,Cian Walsh,,"Year 3, mobile computing. I want to get better at screen-reader support on Android. Happy to help with a small mobile project; still balancing it with classes. Outside coursework: weekend walks. Fictional demo profile.",Mobile Computing student · Mobile,builder,"Cork, Ireland",,,,open_to_collaboration,"[""Mobile"",""weekend walks"",""screen-reader support on Android""]",175,2,0,2026-09-08,false,true,true,false,false,2026-06-06T21:30:00+00:00,2026-09-19T10:30:00+00:00
e3efd234-c7f9-5957-937f-661b1c3981ef,\N,saoirse.kelly.demo,Saoirse Kelly,,"Studying digital media in Galway (year 4). Currently practising writing navigation labels people understand. I like projects with a clear, small first version. Usually around for student radio on weekends. Fictional demo profile.",Digital Media · Year 4,mentor,"Galway, Ireland",,,,mentoring,"[""Community"",""student radio"",""writing navigation labels people understand""]",555,4,0,2026-09-17,false,true,true,false,false,2026-05-29T02:30:00+00:00,2026-09-19T10:30:00+00:00
f0ca4141-ccff-5472-ba76-f4b194108c7b,\N,darragh.o.sullivan.demo,Darragh O'Sullivan,,"Data Science, year 1. Looking for people to work through checking a model against a simple baseline with. My next project should involve research. Also into weekend walks. Fictional demo profile.",Data analyst in training,learner,"Dublin, Ireland",,,,,"[""Research"",""weekend walks"",""checking a model against a simple baseline""]",535,4,0,2026-09-15,false,true,true,false,false,2026-06-09T18:30:00+00:00,2026-09-19T10:30:00+00:00
54561bf4-fe37-5b37-934d-9c7f81542f8b,\N,roisin.doyle.demo,Róisín Doyle,,Most of my work so far is coursework in computer engineering. This year (2) I am spending more time on collecting reliable sensor readings. Can contribute as a hardware builder. Student radio keeps me away from the laptop. Fictional demo profile.,Learning Python through small projects,builder,"Cork, Ireland",,,,,"[""Climate"",""student radio"",""collecting reliable sensor readings""]",1765,6,1,2026-09-19,false,true,true,false,false,2026-06-06T04:30:00+00:00,2026-09-19T10:30:00+00:00
f8f213c7-3d61-567e-9735-5e3e9498b892,\N,maja.schneider.demo,Maja Schneider,,"Learning by making small things. Year 3 of environmental science, with an interest in climate. Next up: turning field notes into a usable map. I can usually find a few hours between classes and sketching. Fictional demo profile.",Environmental Science student · Climate,builder,"Leipzig, Germany",,,,open_to_collaboration,"[""Climate"",""sketching"",""turning field notes into a usable map""]",630,4,1,2026-09-19,false,true,true,false,false,2026-06-13T04:30:00+00:00,2026-09-19T10:30:00+00:00
9cba29b2-e169-54f3-9d61-1d5013f80312,\N,jonas.weber.demo,Jonas Weber,,"Based in Hamburg; interaction design, year 1. I enjoy the research and debugging parts of group work. Working on testing prototypes with keyboard users at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Interaction Design · Year 1,learner,"Hamburg, Germany",,,,open_to_collaboration,"[""Social Impact"",""short films"",""testing prototypes with keyboard users""]",780,4,0,2026-09-17,false,true,true,false,false,2026-06-03T06:30:00+00:00,2026-09-19T10:30:00+00:00
8300625d-d3f5-5264-8503-98a2bfbf60d8,\N,emre.ylmaz.demo,Emre Yılmaz,,I am in year 2 of software engineering. Interested in productivity and sketching. Would like to practise reliable offline sync with a team that is comfortable asking basic questions. Fictional demo profile.,Full-stack developer in training,builder,"Munich, Germany",,,,open_to_collaboration,"[""Productivity"",""sketching"",""reliable offline sync""]",1355,6,1,2026-09-19,false,true,true,false,false,2026-06-06T04:30:00+00:00,2026-09-19T10:30:00+00:00
e747fee0-a84b-5f51-98a3-7481903c9023,\N,hannah.richter.demo,Hannah Richter,,"Year 3, mobile computing. I want to get better at screen-reader support on Android. Happy to help with a small mobile project; still balancing it with classes. Outside coursework: short films. Fictional demo profile.",Learning Flutter through small projects,builder,"Leipzig, Germany",,,,open_to_collaboration,"[""Mobile"",""short films"",""screen-reader support on Android""]",1495,6,0,2026-09-16,false,true,true,false,false,2026-05-27T03:30:00+00:00,2026-09-19T10:30:00+00:00
ac9c9500-b7e4-5bbe-8f4e-a40a6201979a,\N,leon.hoffmann.demo,Leon Hoffmann,,"Studying digital media in Hamburg (year 1). Currently practising writing navigation labels people understand. I like projects with a clear, small first version. Usually around for sketching on weekends. Fictional demo profile.",Digital Media student · Community,learner,"Hamburg, Germany",,,,focused_learning,"[""Community"",""sketching"",""writing navigation labels people understand""]",165,2,0,2026-09-13,false,true,true,false,false,2026-05-27T06:30:00+00:00,2026-09-19T10:30:00+00:00
8ecc0792-3789-53b2-a26e-fc6daa886eb7,\N,ines.laurent.demo,Inès Laurent,,"Multimedia, year 1. Looking for people to work through making lightweight animations for the web with. My next project should involve creative technology. Also into cycling. Fictional demo profile.",Multimedia · Year 1,builder,"Lyon, France",,,,open_to_collaboration,"[""Creative Technology"",""cycling"",""making lightweight animations for the web""]",1510,6,0,2026-09-06,false,true,true,false,false,2026-06-03T05:30:00+00:00,2026-09-19T10:30:00+00:00
5ce94e6e-a987-5fd1-90b2-94a1174f9376,\N,hugo.moreau.demo,Hugo Moreau,,Most of my work so far is coursework in information systems. This year (1) I am spending more time on migrations that keep old records usable. Can contribute as a database developer. Board games keeps me away from the laptop. Fictional demo profile.,Database developer in training,builder,"Toulouse, France",,,,focused_learning,"[""FinTech"",""board games"",""migrations that keep old records usable""]",590,4,2,2026-09-18,false,true,true,false,false,2026-06-16T21:30:00+00:00,2026-09-19T10:30:00+00:00
ec6d706d-7dba-534b-8700-e6752dbd06e1,\N,camille.bernard.demo,Camille Bernard,,"Learning by making small things. Year 4 of environmental science, with an interest in climate. Next up: turning field notes into a usable map. I can usually find a few hours between classes and cycling. Fictional demo profile.",Learning QGIS through small projects,learner,"Nantes, France",,,,open_to_collaboration,"[""Climate"",""cycling"",""turning field notes into a usable map""]",280,3,0,2026-09-16,false,true,true,false,false,2026-06-10T05:30:00+00:00,2026-09-19T10:30:00+00:00
eeeb9e89-042f-5fdc-8fcf-2c3ad56f9bf1,\N,yanis.benali.demo,Yanis Benali,,"Based in Lyon; interaction design, year 4. I enjoy the research and debugging parts of group work. Working on testing prototypes with keyboard users at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Interaction Design student · Social Impact,builder,"Lyon, France",,,,focused_learning,"[""Social Impact"",""board games"",""testing prototypes with keyboard users""]",1690,6,1,2026-09-18,false,true,true,false,false,2026-06-06T21:30:00+00:00,2026-09-19T10:30:00+00:00
d767d4bb-a2aa-587a-90f9-23d0689ae52a,\N,lea.fournier.demo,Léa Fournier,,I am in year 1 of software engineering. Interested in productivity and cycling. Would like to practise reliable offline sync with a team that is comfortable asking basic questions. Fictional demo profile.,Software Engineering · Year 1,builder,"Toulouse, France",,,,focused_learning,"[""Productivity"",""cycling"",""reliable offline sync""]",700,4,4,2026-09-18,false,true,true,false,false,2026-06-08T03:30:00+00:00,2026-09-19T10:30:00+00:00
0b532307-3033-5baf-b61c-915d1213c01f,\N,noor.de.vries.demo,Noor de Vries,,"Year 1, public health. I want to get better at designing clearer information charts. Happy to help with a small healthtech project; still balancing it with classes. Outside coursework: community gardens. Fictional demo profile.",Research partner in training,learner,"Utrecht, Netherlands",,,,focused_learning,"[""HealthTech"",""community gardens"",""designing clearer information charts""]",1155,5,0,2026-09-14,false,true,true,false,false,2026-06-09T01:30:00+00:00,2026-09-19T10:30:00+00:00
77c684c4-9514-5edc-85ff-1052c8544c14,\N,daan.bakker.demo,Daan Bakker,,"Studying information technology in Delft (year 1). Currently practising API tests. I like projects with a clear, small first version. Usually around for cooking on weekends. Fictional demo profile.",Learning Python through small projects,builder,"Delft, Netherlands",,,,focused_learning,"[""Community"",""cooking"",""API tests""]",2205,7,0,2026-09-16,false,true,true,false,false,2026-05-26T23:30:00+00:00,2026-09-19T10:30:00+00:00
a070c6d0-c23b-5036-b352-f16db0d6ec8e,\N,lotte.visser.demo,Lotte Visser,,"Multimedia, year 2. Looking for people to work through making lightweight animations for the web with. My next project should involve creative technology. Also into community gardens. Fictional demo profile.",Multimedia student · Creative Technology,builder,"Groningen, Netherlands",,,,open_to_collaboration,"[""Creative Technology"",""community gardens"",""making lightweight animations for the web""]",530,4,1,2026-09-19,false,true,true,false,false,2026-06-14T02:30:00+00:00,2026-09-19T10:30:00+00:00
405fd522-6b0d-52fc-b397-dc3ce2e4a2ea,\N,amir.el.idrissi.demo,Amir El Idrissi,,Most of my work so far is coursework in information systems. This year (2) I am spending more time on migrations that keep old records usable. Can contribute as a database developer. Cooking keeps me away from the laptop. Fictional demo profile.,Information Systems · Year 2,learner,"Utrecht, Netherlands",,,,focused_learning,"[""FinTech"",""cooking"",""migrations that keep old records usable""]",1060,5,33,2026-09-18,false,true,true,false,false,2026-06-08T19:30:00+00:00,2026-09-19T10:30:00+00:00
d2a70bca-a25c-522f-9b7e-c967b69503cc,\N,sanne.van.dijk.demo,Sanne van Dijk,,"Learning by making small things. Year 3 of environmental science, with an interest in climate. Next up: turning field notes into a usable map. I can usually find a few hours between classes and community gardens. Fictional demo profile.",GIS contributor in training,builder,"Delft, Netherlands",,,,open_to_collaboration,"[""Climate"",""community gardens"",""turning field notes into a usable map""]",1105,5,0,2026-09-09,false,true,true,false,false,2026-05-29T02:30:00+00:00,2026-09-19T10:30:00+00:00
bf54d417-d834-5d3e-a7f9-106377fe05a5,\N,alva.lindberg.demo,Alva Lindberg,,"Based in Lund; business administration, year 2. I enjoy the research and debugging parts of group work. Working on measuring whether people return after a first visit at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Learning Excel through small projects,builder,"Lund, Sweden",,,,open_to_collaboration,"[""Business"",""music"",""measuring whether people return after a first visit""]",1775,6,0,2026-09-15,false,true,true,false,false,2026-05-30T06:30:00+00:00,2026-09-19T10:30:00+00:00
af808cd8-ab34-515f-a8a0-a1b0719a537b,\N,elias.andersson.demo,Elias Andersson,,I am in year 1 of cybersecurity. Interested in cybersecurity and street photography. Would like to practise threat modelling a small web app with a team that is comfortable asking basic questions. Fictional demo profile.,Cybersecurity student · Cybersecurity,learner,"Gothenburg, Sweden",,,,open_to_collaboration,"[""Cybersecurity"",""street photography"",""threat modelling a small web app""]",300,3,0,2026-09-17,false,true,true,false,false,2026-06-17T03:30:00+00:00,2026-09-19T10:30:00+00:00
0da68170-ff38-5dad-9224-770d261f1c8a,\N,maja.nystrom.demo,Maja Nyström,,"Year 1, public health. I want to get better at designing clearer information charts. Happy to help with a small healthtech project; still balancing it with classes. Outside coursework: music. Fictional demo profile.",Public Health · Year 1,builder,"Uppsala, Sweden",,,,open_to_collaboration,"[""HealthTech"",""music"",""designing clearer information charts""]",490,4,1,2026-09-19,false,true,true,false,false,2026-05-24T03:30:00+00:00,2026-09-19T10:30:00+00:00
